id,title,company,location,city,state,url,source,source_url,scraped_at,description,platform
Harbor Chase_5368702683311925515,LPN,Harbor Chase,"Jasper, AL",Jasper,AL,https://recruiting.ultipro.com/HAR1012/JobBoard/c8658d95-b2fe-7c84-9ea4-273644487cd4/OpportunityDetail?opportunityId=7cf9cb89-d548-4466-9320-be945323b72a,Harbor Chase,https://recruiting.ultipro.com/HAR1012/JobBoard/c8658d95-b2fe-7c84-9ea4-273644487cd4/?q=&o=postedDateDesc,2025-07-11T14:59:10.933462,"LPN
Jun 24, 2025
Job Category: Resident Care-AL
Requisition Number: LPN00021346
Schedule: Part Time
Job Location Type: On-site




Jasper, AL 35501, USA





Provides direct and individual nursing care to assigned residents based on nursing standards and under the supervision of the Director of Resident Care (DRC). Also maintains compliance with all state and federal regulations and the standards of HRA.",ultipro
Hallkeen_5152939275574828913,Activities Assistant - Highlands on the East Side,Hallkeen,"Activities Assistant - Highlands on the East Side Providence, RI",Activities Assistant - Highlands on the East Side Providence,RI,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Highlands%20-%20Activity%20Assistant%20PT.pdf?updated=1741205961,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:53.805032,"Activities Assistant - Highlands on the East Side Providence, RI",custom
Hallkeen_4607161333815014167,Activities Assistant - Prospect House,Hallkeen,"Activities Assistant - Prospect House Revere, MA",Activities Assistant - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Activity%20Assistant%20PT%20PD.pdf?updated=1749833712,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:54.532658,"Activities Assistant - Prospect House Revere, MA",custom
Hallkeen_3174867625525290121,Activity Assistant - Windrose at Woburn,Hallkeen,"Activity Assistant - Windrose at Woburn Woburn, MA",Activity Assistant - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Activity%20Assistant%20PT.pdf?updated=1746635911,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:55.082347,"Activity Assistant - Windrose at Woburn Woburn, MA",custom
Hallkeen_7718847997751092964,Business Office Manager - Sunapee Cove,Hallkeen,"Business Office Manager - Sunapee Cove Sunapee, NH",Business Office Manager - Sunapee Cove Sunapee,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Sunapee%20Cove%20-%20%20Business%20Office%20Manager.pdf?updated=1750171166,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:55.987283,"Business Office Manager - Sunapee Cove Sunapee, NH",custom
Hallkeen_2917217904544471281,Business Office Manager - Windrose at Weymouth,Hallkeen,"Business Office Manager - Windrose at Weymouth Weymouth, MA",Business Office Manager - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20Business%20Office%20Manager.pdf?updated=1751287713,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:56.546475,"Business Office Manager - Windrose at Weymouth Weymouth, MA",custom
Hallkeen_7874463003471605946,Caregivers/LNA - Forestview Manor,Hallkeen,"Caregivers/LNA - Forestview Manor Meredith, NH",Caregivers/LNA - Forestview Manor Meredith,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Forestview%20-%20Caregiver%20FT%20EOW.pdf?updated=1748980501,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:57.082351,"Caregivers/LNA - Forestview Manor Meredith, NH",custom
Hallkeen_9201577202955596561,Caregivers/LNA Weekends - Forestview Manor,Hallkeen,"Caregivers/LNA Weekends - Forestview Manor Meredith, NH",Caregivers/LNA Weekends - Forestview Manor Meredith,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Forestview%20-%20Caregiver%20PT%206-2%20every%20weekend.pdf?updated=1748978508,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:57.589578,"Caregivers/LNA Weekends - Forestview Manor Meredith, NH",custom
Hallkeen_1517542844203231935,Care Providers - Maple Ridge Campus,Hallkeen,"Care Providers - Maple Ridge Campus Essex Junction, VT",Care Providers - Maple Ridge Campus Essex Junction,VT,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Maple%20Ridge%20Campus%20-%20Care%20Providers%20FT%20PT%20All%20Shifts.pdf?updated=1746475776,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:58.262552,"Care Providers - Maple Ridge Campus Essex Junction, VT",custom
Hallkeen_555337244003637772,Certified Nursing Assistant – HHA - Residence at Kenilworth Park,Hallkeen,"Certified Nursing Assistant – HHA - Residence at Kenilworth Park Washington, DC",Certified Nursing Assistant – HHA - Residence at Kenilworth Park Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20-%20Certified%20Nursing%20Assistant-%20HHA%20All%20Shifts.pdf?updated=1743534990,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:59.215866,"Certified Nursing Assistant – HHA - Residence at Kenilworth Park Washington, DC",custom
Hallkeen_2294616698130249174,Certified Nursing Assistant - HHA - River Mills,Hallkeen,"Certified Nursing Assistant - HHA - River Mills Chicopee, MA",Certified Nursing Assistant - HHA - River Mills Chicopee,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Certified%20Nursing%20Assistant%20HHA%20FT%20PT-PD.pdf?updated=1723669832,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T14:59:59.743580,"Certified Nursing Assistant - HHA - River Mills Chicopee, MA",custom
Hallkeen_2658216672178293879,Certified Nursing Assistant - Highlands on the East Side,Hallkeen,"Certified Nursing Assistant - Highlands on the East Side Providence, RI",Certified Nursing Assistant - Highlands on the East Side Providence,RI,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Highlands%20-%20Certified%20Nursing%20Assistant%20FT%201st%202nd%20Shift.pdf?updated=1750874811,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:00.304524,"Certified Nursing Assistant - Highlands on the East Side Providence, RI",custom
Hallkeen_1435427628701970129,Certified Nursing Assistant - Home Health Aide - Windrose at Woburn,Hallkeen,"Certified Nursing Assistant - Home Health Aide - Windrose at Woburn Woburn, MA",Certified Nursing Assistant - Home Health Aide - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Certified%20Nursing%20Assistant%20PT-PD.pdf?updated=1724346546,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:01.001860,"Certified Nursing Assistant - Home Health Aide - Windrose at Woburn Woburn, MA",custom
Hallkeen_3866333139982258069,Certified Nursing Assistant - Windrose at Weymouth,Hallkeen,"Certified Nursing Assistant - Windrose at Weymouth Weymouth, MA",Certified Nursing Assistant - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20CNA-HHA%20PT-PD.pdf?updated=1742500240,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:01.493347,"Certified Nursing Assistant - Windrose at Weymouth Weymouth, MA",custom
Hallkeen_3473859453365048208,Community Relations Director - Residence at Kenilworth Park,Hallkeen,"Community Relations Director - Residence at Kenilworth Park Washington, DC",Community Relations Director - Residence at Kenilworth Park Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20-%20Community%20Relations%20Director.pdf?updated=1743535571,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:01.976624,"Community Relations Director - Residence at Kenilworth Park Washington, DC",custom
Hallkeen_881427212317252271,Companion CNA-HHA - Heywood Wakefield Commons,Hallkeen,"Companion CNA-HHA - Heywood Wakefield Commons Gardner, MA",Companion CNA-HHA - Heywood Wakefield Commons Gardner,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Heywood%20Wakefield%20Commons%20-%20Companion%20PT%202nd%20Shift.pdf?updated=1739303717,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:02.487896,"Companion CNA-HHA - Heywood Wakefield Commons Gardner, MA",custom
Hallkeen_8971558538919122261,Concierge - Susan Bailis,Hallkeen,"Concierge - Susan Bailis Boston, MA",Concierge - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Concierge%20FT-PT.pdf?updated=1748975280,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:02.901104,"Concierge - Susan Bailis Boston, MA",custom
Hallkeen_6976779123421729291,Cook - Brigham House,Hallkeen,"Cook - Brigham House Watertown, MA",Cook - Brigham House Watertown,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Brigham%20House%20-%20Cook%20FT.pdf?updated=1734980130,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:03.365320,"Cook - Brigham House Watertown, MA",custom
Hallkeen_312147658895269344,Cook - Forestview Manor,Hallkeen,"Cook - Forestview Manor Meredith, NH",Cook - Forestview Manor Meredith,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Forestview%20-%20Cook%20FT%20every%20weekend%206a-2p.pdf?updated=1744054710,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:03.821356,"Cook - Forestview Manor Meredith, NH",custom
Hallkeen_3282220263227327520,Cook - Prospect House,Hallkeen,"Cook - Prospect House Revere, MA",Cook - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Cook%20-%20FT%20PT.pdf?updated=1747837569,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:04.296016,"Cook - Prospect House Revere, MA",custom
Hallkeen_2410814351330007909,Cook - Susan Bailis,Hallkeen,"Cook - Susan Bailis Boston, MA",Cook - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Cook%20FT-PT.pdf?updated=1749565215,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:04.738563,"Cook - Susan Bailis Boston, MA",custom
Hallkeen_8337025385004534475,Cook - Windrose at Weymouth,Hallkeen,"Cook - Windrose at Weymouth Weymouth, MA",Cook - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20Cook%20FT.pdf?updated=1750255684,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:05.173840,"Cook - Windrose at Weymouth Weymouth, MA",custom
Hallkeen_4228660485541346753,Cook - Windrose at Woburn,Hallkeen,"Cook - Windrose at Woburn Woburn, MA",Cook - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Cook%20FT.pdf?updated=1744989437,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:05.620976,"Cook - Windrose at Woburn Woburn, MA",custom
Hallkeen_5662211306210551783,Director of Sales and Marketing - Forestview Manor,Hallkeen,"Director of Sales and Marketing - Forestview Manor Meredith, NH",Director of Sales and Marketing - Forestview Manor Meredith,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Forestview%20Manor%20-%20Director%20of%20Sales%20and%20Marketing.pdf?updated=1748980121,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:06.026098,"Director of Sales and Marketing - Forestview Manor Meredith, NH",custom
Hallkeen_1770976478742191927,Dishwasher - Prospect House,Hallkeen,"Dishwasher - Prospect House Revere, MA",Dishwasher - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Dishwasher%20FT.pdf?updated=1747837972,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:06.441811,"Dishwasher - Prospect House Revere, MA",custom
Hallkeen_7544201895846607775,Dishwasher - Susan Bailis,Hallkeen,"Dishwasher - Susan Bailis Boston, MA",Dishwasher - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Dishwasher%20PT.pdf?updated=1748976322,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:06.999966,"Dishwasher - Susan Bailis Boston, MA",custom
Hallkeen_6509114262325384823,Executive Director - River Mills,Hallkeen,"Executive Director - River Mills Chicopee, MA",Executive Director - River Mills Chicopee,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Executive%20Director.pdf?updated=1750970281,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:07.598763,"Executive Director - River Mills Chicopee, MA",custom
Hallkeen_3984880991400775355,Housekeeping - Prospect House,Hallkeen,"Housekeeping - Prospect House Revere, MA",Housekeeping - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Housekeeping%20-PT.pdf?updated=1752180233,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:08.182499,"Housekeeping - Prospect House Revere, MA",custom
Hallkeen_2805254472263387036,Housekeeping - River Mills,Hallkeen,"Housekeeping - River Mills Chicopee, MA",Housekeeping - River Mills Chicopee,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Housekeeing%20FT.pdf?updated=1727812626,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:08.871945,"Housekeeping - River Mills Chicopee, MA",custom
Hallkeen_6962589713334464455,Licensed Nurses Assistant - RCA - Sunapee Cove,Hallkeen,"Licensed Nurses Assistant - RCA - Sunapee Cove Sunapee, NH",Licensed Nurses Assistant - RCA - Sunapee Cove Sunapee,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Sunapee%20Cove%20-%20Licensed%20Nurses%20Assistant-RCA%20All%20Shifts.pdf?updated=1741722295,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:09.406983,"Licensed Nurses Assistant - RCA - Sunapee Cove Sunapee, NH",custom
Hallkeen_7480129067855057281,Licensed Practical Nurse - Residence at Kenilworth Park,Hallkeen,"Licensed Practical Nurse - Residence at Kenilworth Park Washington, DC",Licensed Practical Nurse - Residence at Kenilworth Park Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20Park%20-%20Licensed%20Practical%20Nurse%20All%20Shifts.pdf?updated=1743535117,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:09.894491,"Licensed Practical Nurse - Residence at Kenilworth Park Washington, DC",custom
Hallkeen_7501218096809468370,Maintenance Assistant - Brigham House,Hallkeen,"Maintenance Assistant - Brigham House Watertown, MA",Maintenance Assistant - Brigham House Watertown,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Brigham%20House%20-%20Maintenance%20Assistant%20Per%20Diem.pdf?updated=1745597868,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:10.436570,"Maintenance Assistant - Brigham House Watertown, MA",custom
Hallkeen_5013241975788595568,Maintenance Assistant - Highlands on the East Side,Hallkeen,"Maintenance Assistant - Highlands on the East Side Providence, RI",Maintenance Assistant - Highlands on the East Side Providence,RI,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Highlands%20-%20Maintenance%20Assistant%20FT.pdf?updated=1744645933,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:11.035590,"Maintenance Assistant - Highlands on the East Side Providence, RI",custom
Hallkeen_3730963862762585578,Maintenance Assistant - Residence at Benning Metro,Hallkeen,"Maintenance Assistant - Residence at Benning Metro Washington, DC",Maintenance Assistant - Residence at Benning Metro Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Benning%20Metro%20-%20Maintenance%20Assistant%20PT.pdf?updated=1748458032,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:11.596781,"Maintenance Assistant - Residence at Benning Metro Washington, DC",custom
Hallkeen_3939456187796661472,Maintenance Assistant - River Mills,Hallkeen,"Maintenance Assistant - River Mills Chicopee, MA",Maintenance Assistant - River Mills Chicopee,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Maintenance%20Assistant%20PT.pdf?updated=1736279772,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:12.222735,"Maintenance Assistant - River Mills Chicopee, MA",custom
Hallkeen_4123497585170658430,Maintenance Assistant - Susan Bailis,Hallkeen,"Maintenance Assistant - Susan Bailis Boston, MA",Maintenance Assistant - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Maintenance%20Assistant.pdf?updated=1750963473,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:12.791168,"Maintenance Assistant - Susan Bailis Boston, MA",custom
Hallkeen_3144077317255101594,Maintenance Director - Residence at Kenilworth Park,Hallkeen,"Maintenance Director - Residence at Kenilworth Park Washington, DC",Maintenance Director - Residence at Kenilworth Park Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20-%20Maintenance%20Director.pdf?updated=1743535271,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:13.369165,"Maintenance Director - Residence at Kenilworth Park Washington, DC",custom
Hallkeen_4441366152858385018,Move-in Coordinator - Residences at Benning Metro,Hallkeen,"Move-in Coordinator - Residences at Benning Metro Washington, DC",Move-in Coordinator - Residences at Benning Metro Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Benning%20Metro%20-%20Move%20In%20Coordinator.pdf?updated=1750958962,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:13.891381,"Move-in Coordinator - Residences at Benning Metro Washington, DC",custom
Hallkeen_3685373441721656687,Registered Nurse and Licensed Practical Nurse - Sunapee Cove,Hallkeen,"Registered Nurse and Licensed Practical Nurse - Sunapee Cove Sunapee, NH",Registered Nurse and Licensed Practical Nurse - Sunapee Cove Sunapee,NH,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Sunapee%20Cove%20-%20RN-LPN%20FT%20All%20Shifts.pdf?updated=1746724284,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:14.348670,"Registered Nurse and Licensed Practical Nurse - Sunapee Cove Sunapee, NH",custom
Hallkeen_4034132576134415234,Resident Care Assistant - Brigham House,Hallkeen,"Resident Care Assistant - Brigham House Watertown, MA",Resident Care Assistant - Brigham House Watertown,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Brigham%20House%20-%20Resident%20Care%20Assistant%20FT.pdf?updated=1743617460,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:14.800252,"Resident Care Assistant - Brigham House Watertown, MA",custom
Hallkeen_5080019235752348195,Resident Care Assistant - Prospect House,Hallkeen,"Resident Care Assistant - Prospect House Revere, MA",Resident Care Assistant - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-Resident%20Care%20Assistant%20FT-PT-PD%20all%20shifts.pdf?updated=1724783835,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:15.269180,"Resident Care Assistant - Prospect House Revere, MA",custom
Hallkeen_4502902615499530692,Resident Care Assistant - Susan Bailis,Hallkeen,"Resident Care Assistant - Susan Bailis Boston, MA",Resident Care Assistant - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Resident%20Care%20Assistant%20FT%20PT%20All%20Shifts.pdf?updated=1746735752,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:15.830830,"Resident Care Assistant - Susan Bailis Boston, MA",custom
Hallkeen_465491728624330819,Resident Care Assistant - Windrose at Woburn,Hallkeen,"Resident Care Assistant - Windrose at Woburn Woburn, MA",Resident Care Assistant - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20Woburn%20-%20Resident%20Care%20Assistant.pdf?updated=1751039852,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:16.243501,"Resident Care Assistant - Windrose at Woburn Woburn, MA",custom
Hallkeen_2222992093777881373,Resident Care Coordinator - Windrose at Weymouth,Hallkeen,"Resident Care Coordinator - Windrose at Weymouth Weymouth, MA",Resident Care Coordinator - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20Weymouth%20-%20Resident%20Care%20Coordinator.pdf?updated=1751028058,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:16.656192,"Resident Care Coordinator - Windrose at Weymouth Weymouth, MA",custom
Hallkeen_8227704560726295018,Resident Care Director - RN - Residence at Kenilworth Park,Hallkeen,"Resident Care Director - RN - Residence at Kenilworth Park Washington, DC",Resident Care Director - RN - Residence at Kenilworth Park Washington,DC,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Kenilworth%20Park%20-%20Resident%20Care%20Director%20RN.pdf?updated=1744391655,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:17.116035,"Resident Care Director - RN - Residence at Kenilworth Park Washington, DC",custom
Hallkeen_909912380561278280,Resident Care Director - Windrose at Weymouth,Hallkeen,"Resident Care Director - Windrose at Weymouth Weymouth, MA",Resident Care Director - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20Resident%20Care%20Director.pdf?updated=1749566828,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:17.500969,"Resident Care Director - Windrose at Weymouth Weymouth, MA",custom
Hallkeen_367637943483130931,Resident Care Director - Windrose at Woburn,Hallkeen,"Resident Care Director - Windrose at Woburn Woburn, MA",Resident Care Director - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Resident%20Care%20Director.pdf?updated=1751996075,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:17.894513,"Resident Care Director - Windrose at Woburn Woburn, MA",custom
Hallkeen_3867673237167417072,Sales & Marketing Director - Windrose at Woburn,Hallkeen,"Sales & Marketing Director - Windrose at Woburn Woburn, MA",Sales & Marketing Director - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20Woburn%20-%20Sales%20and%20Marketing%20Director.pdf?updated=1751033720,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:18.412178,"Sales & Marketing Director - Windrose at Woburn Woburn, MA",custom
Hallkeen_9173253263557492803,Wellness Nurse - Brigham House,Hallkeen,"Wellness Nurse - Brigham House Watertown, MA",Wellness Nurse - Brigham House Watertown,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Brigham%20House%20-%20Wellness%20Nurse%20FT.pdf?updated=1743617423,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:18.947181,"Wellness Nurse - Brigham House Watertown, MA",custom
Hallkeen_2926308466945519614,Wellness Nurse -LPN - Susan Bailis,Hallkeen,"Wellness Nurse -LPN - Susan Bailis Boston, MA",Wellness Nurse -LPN - Susan Bailis Boston,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Susan%20Bailis%20-%20Wellness%20Nurse%20FT.pdf?updated=1746732244,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:19.512859,"Wellness Nurse -LPN - Susan Bailis Boston, MA",custom
Hallkeen_4156008645400021420,Wellness Nurse - Prospect House,Hallkeen,"Wellness Nurse - Prospect House Revere, MA",Wellness Nurse - Prospect House Revere,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Prospect%20House%20-%20Wellness%20Nurse%20FT.pdf?updated=1734538792,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:20.257108,"Wellness Nurse - Prospect House Revere, MA",custom
Hallkeen_7044683296210587867,Wellness Nurse - River Mills,Hallkeen,"Wellness Nurse - River Mills Chicopee, MA",Wellness Nurse - River Mills Chicopee,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/River%20Mills%20-%20Wellness%20Nurse%20PT%20.pdf?updated=1747165815,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:20.715925,"Wellness Nurse - River Mills Chicopee, MA",custom
Hallkeen_8170203170590496483,Wellness Nurse RN-LPN - Full Time - Windrose at Woburn,Hallkeen,"Wellness Nurse RN-LPN - Full Time - Windrose at Woburn Woburn, MA",Wellness Nurse RN-LPN - Full Time - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Wellness%20Nurse%20RN-LPN%20FT%20w%20Bonus.pdf?updated=1750867222,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:21.147686,"Wellness Nurse RN-LPN - Full Time - Windrose at Woburn Woburn, MA",custom
Hallkeen_548517764800003887,Wellness Nurse RN/LPN - Heywood Wakefield Commons,Hallkeen,"Wellness Nurse RN/LPN - Heywood Wakefield Commons Gardner, MA",Wellness Nurse RN/LPN - Heywood Wakefield Commons Gardner,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Heywood%20Wakefield%20-%20Wellness%20Nurse%20RN-LPN%20Per%20Diem.pdf?updated=1743095329,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:21.538629,"Wellness Nurse RN/LPN - Heywood Wakefield Commons Gardner, MA",custom
Hallkeen_5546145975666388735,Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn,Hallkeen,"Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn Woburn, MA",Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn Woburn,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Woburn%20-%20Wellness%20Nurse%20RN-LPN%20PT%20%26%20weekends.pdf?updated=1724346421,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:22.065769,"Wellness Nurse RN-LPN - PT & Weekends - Windrose at Woburn Woburn, MA",custom
Hallkeen_3710799006893286552,Wellness Nurse RN-LPN - Windrose at Weymouth,Hallkeen,"Wellness Nurse RN-LPN - Windrose at Weymouth Weymouth, MA",Wellness Nurse RN-LPN - Windrose at Weymouth Weymouth,MA,https://uploads.prod01.oregon.platform-os.com/instances/1946/assets/docs/careers/Windrose%20at%20Weymouth%20-%20Wellness%20Nurse%20FT.pdf?updated=1742407055,Hallkeen,https://www.hallkeen.com/careers,2025-07-11T15:00:22.503006,"Wellness Nurse RN-LPN - Windrose at Weymouth Weymouth, MA",custom
