id,title,company,location,city,state,url,source,source_url,scraped_at,description
Genesis_2666817372616637751,Registered Nurse Supervisor,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26854?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:24:56.372504,Registered Nurse Supervisor
Genesis_7655012482755179785,Memory Support Recreation Services Assistant,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26979?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:25:12.592640,Memory Support Recreation Services Assistant
Genesis_7229003580311560306,"Staff Development Coordinator, RN",Genesis,"Staff Development Coordinator, RN",Staff Development Coordinator,RN,https://www.genesiscareers.jobs/genesishcc/jobs/26923?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:25:21.318155,"Staff Development Coordinator, RN"
Genesis_5216445836007561465,"Float Pool Licensed Practical Nurse, LPN",Genesis,"Float Pool Licensed Practical Nurse, LPN",Float Pool Licensed Practical Nurse,LPN,https://www.genesiscareers.jobs/genesishcc/jobs/19476?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:26:03.448293,"Float Pool Licensed Practical Nurse, LPN"
Genesis_7260053397581226736,Recreation/Activity Assistant,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26543?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:26:10.744010,Recreation/Activity Assistant
Genesis_6127331449866104854,"Graduate Nurse, GN",Genesis,"Graduate Nurse, GN",Graduate Nurse,GN,https://www.genesiscareers.jobs/genesishcc/jobs/26072?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:26:40.991187,"Graduate Nurse, GN"
Genesis_112820348576708338,"Registered Nurse Supervisor, RN - Nights and Weekend shift",Genesis,"Registered Nurse Supervisor, RN",Registered Nurse Supervisor,RN,https://www.genesiscareers.jobs/genesishcc/jobs/26176?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:02.393447,"Registered Nurse Supervisor, RN - Nights and Weekend shift"
Genesis_2811773802372204430,Medicaid Eligibility Support Staff,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/19016?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:33.019922,Medicaid Eligibility Support Staff
Genesis_3758865212859626549,"Staff Development Coordinator, LPN",Genesis,"Staff Development Coordinator, LPN",Staff Development Coordinator,LPN,https://www.genesiscareers.jobs/genesishcc/jobs/26922?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:35.449459,"Staff Development Coordinator, LPN"
Genesis_6341496591398092360,Maintenance Director,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/25169?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:45.203851,Maintenance Director
Genesis_8214289517594222247,Assistant Business Office Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26090?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:47.826907,Assistant Business Office Manager
Genesis_3586040135779426325,RN Facility Level of Care Nurse,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26793?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:27:52.529636,RN Facility Level of Care Nurse
Genesis_8170540064524587029,"Assistant Skin Health Team Lead, LPN",Genesis,"Assistant Skin Health Team Lead, LPN",Assistant Skin Health Team Lead,LPN,https://www.genesiscareers.jobs/genesishcc/jobs/25410?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:07.385579,"Assistant Skin Health Team Lead, LPN"
Genesis_1325728013402279371,Rehab Technician,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26555?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:12.391839,Rehab Technician
Genesis_1649959794018471244,"Clinical Reimbursement Coordinator, RN",Genesis,"Clinical Reimbursement Coordinator, RN",Clinical Reimbursement Coordinator,RN,https://www.genesiscareers.jobs/genesishcc/jobs/26265?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:25.297030,"Clinical Reimbursement Coordinator, RN"
Genesis_2146274725194014233,"Geriatric Nurse Aide, GNA",Genesis,"Geriatric Nurse Aide, GNA",Geriatric Nurse Aide,GNA,https://www.genesiscareers.jobs/genesishcc/jobs/25510?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:27.720455,"Geriatric Nurse Aide, GNA"
Genesis_4744277102704483613,"Personal Care Assistant, PCA",Genesis,"Personal Care Assistant, PCA",Personal Care Assistant,PCA,https://www.genesiscareers.jobs/genesishcc/jobs/26250?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:51.353959,"Personal Care Assistant, PCA"
Genesis_3431308161042881898,Restorative Nurse Manager - RN,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27196?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:28:53.766547,Restorative Nurse Manager - RN
Genesis_3782483412515633585,Regional Maintenance Director,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/15825?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:29:21.936765,Regional Maintenance Director
Genesis_1283388723856765663,"Regional Clinical Advisor, RN",Genesis,"Regional Clinical Advisor, RN",Regional Clinical Advisor,RN,https://www.genesiscareers.jobs/genesishcc/jobs/25308?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:30:28.157154,"Regional Clinical Advisor, RN"
Genesis_5204668983849168695,"Float Pool Registered Nurse, RN",Genesis,"Float Pool Registered Nurse, RN",Float Pool Registered Nurse,RN,https://www.genesiscareers.jobs/genesishcc/jobs/25963?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:30:35.443912,"Float Pool Registered Nurse, RN"
Genesis_840901938209033255,"Clinical Reimbursement Case Management Manager, RN",Genesis,"Clinical Reimbursement Case Management Manager, RN",Clinical Reimbursement Case Management Manager,RN,https://www.genesiscareers.jobs/genesishcc/jobs/26872?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:30:58.694961,"Clinical Reimbursement Case Management Manager, RN"
Genesis_6399602711681964158,Business Office Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/25333?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:31:01.675467,Business Office Manager
Genesis_2406433339978820546,"Certified Nursing Assistant, All Shifts",Genesis,"Certified Nursing Assistant, ALL SHIFTS",Certified Nursing Assistant,ALL SHIFTS,https://www.genesiscareers.jobs/genesishcc/jobs/26204?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:31:39.027114,"Certified Nursing Assistant, All Shifts"
Genesis_1513733864559920923,Director Post Acute Partnerships (External Marketer),Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/19180?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:32:43.967298,Director Post Acute Partnerships (External Marketer)
Genesis_698237030980715538,"Clinical Reimbursement Coordinator, LPN",Genesis,"Clinical Reimbursement Coordinator, LPN",Clinical Reimbursement Coordinator,LPN,https://www.genesiscareers.jobs/genesishcc/jobs/25904?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:32:47.592999,"Clinical Reimbursement Coordinator, LPN"
Genesis_8469582046297311999,MDS Coordinator - RN,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26868?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:33:24.462594,MDS Coordinator - RN
Genesis_2964584384359746838,Medical Records Clerk,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27145?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:33:52.335426,Medical Records Clerk
Genesis_2661059761411190040,Clinical Reimbursement Incentive Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/18440?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:34:01.485261,Clinical Reimbursement Incentive Manager
Genesis_7718065486494158520,Senior Regional Social Worker,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/17475?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:34:20.156177,Senior Regional Social Worker
Genesis_1105270566765227485,Registered Nurse Supervisor - RN,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26010?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:34:33.714081,Registered Nurse Supervisor - RN
Genesis_4795569896336224025,Dining Room Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/23961?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:34:41.727166,Dining Room Manager
Genesis_7458053122970949020,Accounts Payable and Receivable Bookkeeper,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26906?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:35:14.716558,Accounts Payable and Receivable Bookkeeper
Genesis_2400698138237963839,Brain Injury Program Director,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27089?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:35:48.784775,Brain Injury Program Director
Genesis_7086835686335740767,Human Resources Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26851?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:35:53.743480,Human Resources Manager
Genesis_3779232463389389439,Social Services Specialist,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27063?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:36:12.974915,Social Services Specialist
Genesis_6548448783939937189,LPN Grad - Pending License,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27118?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:36:15.582729,LPN Grad - Pending License
Genesis_4613005157025402523,Medical Supply Coordinator,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26593?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:36:45.801914,Medical Supply Coordinator
Genesis_4162727075589452634,Marketing and Admissions Customer Relations Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/21021?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:37:36.123297,Marketing and Admissions Customer Relations Manager
Genesis_7228484516078876746,"Registered Nurse Weekend Supervisor, RN",Genesis,"Registered Nurse Weekend Supervisor, RN",Registered Nurse Weekend Supervisor,RN,https://www.genesiscareers.jobs/genesishcc/jobs/25763?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:38:02.346306,"Registered Nurse Weekend Supervisor, RN"
Genesis_9003636524130182361,Nurse Scheduling and Payroll Manager,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26833?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:38:07.255561,Nurse Scheduling and Payroll Manager
Genesis_3141142076379047366,Housekeeper,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27153?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:38:09.663170,Housekeeper
Genesis_5867536193599836036,Social Services Assistant,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26935?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:38:34.372900,Social Services Assistant
Genesis_4639433464585360570,Strategic Clinical Admissions Director,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/18828?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:39:13.397497,Strategic Clinical Admissions Director
Genesis_5526336066932046600,Records Management Coordinator,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26927?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:39:15.949486,Records Management Coordinator
Genesis_393141107065568112,Regional Post-Acute Services Director (External Marketer),Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/17782?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:39:25.961139,Regional Post-Acute Services Director (External Marketer)
Genesis_5585962908305354104,External Marketer / Liaison (Director Post Acute Partnerships),Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/22016?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:40:53.786535,External Marketer / Liaison (Director Post Acute Partnerships)
Genesis_5698549276130489135,Dietary Aide,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/27022?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:41:01.264679,Dietary Aide
Genesis_3221374330251407800,"MDS Coordinator, RN",Genesis,"MDS Coordinator, RN",MDS Coordinator,RN,https://www.genesiscareers.jobs/genesishcc/jobs/25219?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:41:31.367561,"MDS Coordinator, RN"
Genesis_7361222081758865445,"Regional Nurse Consultant , RN",Genesis,"Regional Nurse Consultant, RN",Regional Nurse Consultant,RN,https://www.genesiscareers.jobs/genesishcc/jobs/25347?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:41:58.624019,"Regional Nurse Consultant , RN"
Genesis_4837901216667825015,Nurse Practice Educator RN,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/23173?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:42:01.362591,Nurse Practice Educator RN
Genesis_3213988816732782178,Disbursements Clerk,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/23607?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:42:53.022074,Disbursements Clerk
Genesis_6296847425126218472,Regional Consultant NHA,Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/26011?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:43:21.636768,Regional Consultant NHA
Genesis_6309688821469788382,"Weekend Registered Nurse, RN",Genesis,"Weekend Registered Nurse, RN",Weekend Registered Nurse,RN,https://www.genesiscareers.jobs/genesishcc/jobs/26941?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:43:26.741504,"Weekend Registered Nurse, RN"
Genesis_8135540851263557359,"Graduate Practical Nurse, GPN",Genesis,"Graduate Practical Nurse, GPN",Graduate Practical Nurse,GPN,https://www.genesiscareers.jobs/genesishcc/jobs/26894?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:43:29.271393,"Graduate Practical Nurse, GPN"
Genesis_3172962097825285434,"Certified Nursing Assistant, CNA - Weekend Program",Genesis,Location not specified,,,https://www.genesiscareers.jobs/genesishcc/jobs/24813?lang=en-us,Genesis,https://www.genesiscareers.jobs/genesishcc/jobs,2025-07-08T01:43:48.298905,"Certified Nursing Assistant, CNA - Weekend Program"
